type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f17', 'delay': 23, 'scheduledTime': '2022-12-25t12:55:00.000', 'estimatedTime': '2022-12-25t13:20:00.000', 'actualTime': '2022-12-25t13:18:00.000', 'estimatedRunway': '2022-12-25t13:18:00.000', 'actualRunway': '2022-12-25t13:18:00.000'}","{'iataCode': 'den', 'icaoCode': 'kden', 'baggage': '12', 'gate': 'b42', 'scheduledTime': '2022-12-25t16:32:00.000', 'estimatedTime': '2022-12-25t16:17:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2368', 'iataNumber': 'ua2368', 'icaoNumber': 'ual2368'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f9', 'delay': 21, 'scheduledTime': '2022-12-25t12:55:00.000', 'estimatedTime': '2022-12-25t13:09:00.000', 'actualTime': '2022-12-25t13:16:00.000', 'estimatedRunway': '2022-12-25t13:16:00.000', 'actualRunway': '2022-12-25t13:16:00.000'}","{'iataCode': 'bih', 'icaoCode': 'kbih', 'scheduledTime': '2022-12-25t14:23:00.000', 'estimatedTime': '2022-12-25t14:00:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '5662', 'iataNumber': 'ua5662', 'icaoNumber': 'ual5662'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b9', 'delay': 53, 'scheduledTime': '2022-12-25t12:55:00.000', 'estimatedTime': '2022-12-25t13:48:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '4', 'baggage': '6', 'gate': 'c6', 'scheduledTime': '2022-12-25t15:50:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '1997', 'iataNumber': 'wn1997', 'icaoNumber': 'swa1997'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e2', 'delay': 44, 'scheduledTime': '2022-12-25t12:56:00.000', 'estimatedTime': '2022-12-25t13:20:00.000', 'actualTime': '2022-12-25t13:40:00.000', 'estimatedRunway': '2022-12-25t13:40:00.000', 'actualRunway': '2022-12-25t13:40:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'b12', 'delay': 10, 'scheduledTime': '2022-12-25t15:59:00.000', 'estimatedTime': '2022-12-25t16:08:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '4168', 'iataNumber': 'ac4168', 'icaoNumber': 'aca4168'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '4802', 'iataNumber': 'ua4802', 'icaoNumber': 'ual4802'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e2', 'delay': 44, 'scheduledTime': '2022-12-25t12:56:00.000', 'estimatedTime': '2022-12-25t13:20:00.000', 'actualTime': '2022-12-25t13:40:00.000', 'estimatedRunway': '2022-12-25t13:40:00.000', 'actualRunway': '2022-12-25t13:40:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'b12', 'delay': 10, 'scheduledTime': '2022-12-25t15:59:00.000', 'estimatedTime': '2022-12-25t16:08:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7302', 'iataNumber': 'nh7302', 'icaoNumber': 'ana7302'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '4802', 'iataNumber': 'ua4802', 'icaoNumber': 'ual4802'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e2', 'delay': 44, 'scheduledTime': '2022-12-25t12:56:00.000', 'estimatedTime': '2022-12-25t13:20:00.000', 'actualTime': '2022-12-25t13:40:00.000', 'estimatedRunway': '2022-12-25t13:40:00.000', 'actualRunway': '2022-12-25t13:40:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'b12', 'delay': 10, 'scheduledTime': '2022-12-25t15:59:00.000', 'estimatedTime': '2022-12-25t16:08:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8445', 'iataNumber': 'va8445', 'icaoNumber': 'voz8445'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '4802', 'iataNumber': 'ua4802', 'icaoNumber': 'ual4802'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e2', 'delay': 44, 'scheduledTime': '2022-12-25t12:56:00.000', 'estimatedTime': '2022-12-25t13:20:00.000', 'actualTime': '2022-12-25t13:40:00.000', 'estimatedRunway': '2022-12-25t13:40:00.000', 'actualRunway': '2022-12-25t13:40:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'b12', 'delay': 10, 'scheduledTime': '2022-12-25t15:59:00.000', 'estimatedTime': '2022-12-25t16:08:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '4802', 'iataNumber': 'ua4802', 'icaoNumber': 'ual4802'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 60, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t14:00:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'm', 'baggage': '25', 'gate': 'e72', 'scheduledTime': '2022-12-25t15:24:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '4608', 'iataNumber': 'nz4608', 'icaoNumber': 'anz4608'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '567', 'iataNumber': 'ac567', 'icaoNumber': 'aca567'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 60, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t14:00:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'm', 'baggage': '25', 'gate': 'e72', 'scheduledTime': '2022-12-25t15:24:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '8564', 'iataNumber': 'ua8564', 'icaoNumber': 'ual8564'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '567', 'iataNumber': 'ac567', 'icaoNumber': 'aca567'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 60, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t14:00:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'm', 'baggage': '25', 'gate': 'e72', 'scheduledTime': '2022-12-25t15:24:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '567', 'iataNumber': 'ac567', 'icaoNumber': 'aca567'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '5448', 'iataNumber': 'ac5448', 'icaoNumber': 'aca5448'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'lufthansa', 'iataCode': 'lh', 'icaoCode': 'dlh'}","{'number': '9375', 'iataNumber': 'lh9375', 'icaoNumber': 'dlh9375'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'swiss', 'iataCode': 'lx', 'icaoCode': 'swr'}","{'number': '3069', 'iataNumber': 'lx3069', 'icaoNumber': 'swr3069'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9830', 'iataNumber': 'nz9830', 'icaoNumber': 'anz9830'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'austrian', 'iataCode': 'os', 'icaoCode': 'aua'}","{'number': '7856', 'iataNumber': 'os7856', 'icaoNumber': 'aua7856'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'brussels airlines', 'iataCode': 'sn', 'icaoCode': 'bel'}","{'number': '9105', 'iataNumber': 'sn9105', 'icaoNumber': 'bel9105'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'g7', 'delay': 42, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t13:42:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'scheduledTime': '2022-12-26t07:30:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '901', 'iataNumber': 'ua901', 'icaoNumber': 'ual901'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f13', 'delay': 84, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t14:24:00.000'}","{'iataCode': 'iad', 'icaoCode': 'kiad', 'baggage': '4', 'gate': 'c1', 'scheduledTime': '2022-12-25t20:52:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9166', 'iataNumber': 'nz9166', 'icaoNumber': 'anz9166'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2002', 'iataNumber': 'ua2002', 'icaoNumber': 'ual2002'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f13', 'delay': 84, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t14:24:00.000'}","{'iataCode': 'iad', 'icaoCode': 'kiad', 'baggage': '4', 'gate': 'c1', 'scheduledTime': '2022-12-25t20:52:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8380', 'iataNumber': 'va8380', 'icaoNumber': 'voz8380'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2002', 'iataNumber': 'ua2002', 'icaoNumber': 'ual2002'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f13', 'delay': 84, 'scheduledTime': '2022-12-25t13:00:00.000', 'estimatedTime': '2022-12-25t14:24:00.000'}","{'iataCode': 'iad', 'icaoCode': 'kiad', 'baggage': '4', 'gate': 'c1', 'scheduledTime': '2022-12-25t20:52:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2002', 'iataNumber': 'ua2002', 'icaoNumber': 'ual2002'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f16', 'delay': 82, 'scheduledTime': '2022-12-25t13:05:00.000', 'estimatedTime': '2022-12-25t14:27:00.000'}","{'iataCode': 'san', 'icaoCode': 'ksan', 'terminal': '2', 'gate': '44', 'scheduledTime': '2022-12-25t14:44:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '5612', 'iataNumber': 'ac5612', 'icaoNumber': 'aca5612'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2041', 'iataNumber': 'ua2041', 'icaoNumber': 'ual2041'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f16', 'delay': 82, 'scheduledTime': '2022-12-25t13:05:00.000', 'estimatedTime': '2022-12-25t14:27:00.000'}","{'iataCode': 'san', 'icaoCode': 'ksan', 'terminal': '2', 'gate': '44', 'scheduledTime': '2022-12-25t14:44:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7300', 'iataNumber': 'nh7300', 'icaoNumber': 'ana7300'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2041', 'iataNumber': 'ua2041', 'icaoNumber': 'ual2041'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f16', 'delay': 82, 'scheduledTime': '2022-12-25t13:05:00.000', 'estimatedTime': '2022-12-25t14:27:00.000'}","{'iataCode': 'san', 'icaoCode': 'ksan', 'terminal': '2', 'gate': '44', 'scheduledTime': '2022-12-25t14:44:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8431', 'iataNumber': 'va8431', 'icaoNumber': 'voz8431'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2041', 'iataNumber': 'ua2041', 'icaoNumber': 'ual2041'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f16', 'delay': 82, 'scheduledTime': '2022-12-25t13:05:00.000', 'estimatedTime': '2022-12-25t14:27:00.000'}","{'iataCode': 'san', 'icaoCode': 'ksan', 'terminal': '2', 'gate': '44', 'scheduledTime': '2022-12-25t14:44:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2041', 'iataNumber': 'ua2041', 'icaoNumber': 'ual2041'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e7', 'delay': 16, 'scheduledTime': '2022-12-25t13:06:00.000', 'estimatedTime': '2022-12-25t13:28:00.000', 'actualTime': '2022-12-25t13:22:00.000', 'estimatedRunway': '2022-12-25t13:22:00.000', 'actualRunway': '2022-12-25t13:22:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t19:00:00.000', 'estimatedTime': '2022-12-25t18:32:00.000'}","{'name': 'azul', 'iataCode': 'ad', 'icaoCode': 'azu'}","{'number': '7023', 'iataNumber': 'ad7023', 'icaoNumber': 'azu7023'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1745', 'iataNumber': 'ua1745', 'icaoNumber': 'ual1745'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e7', 'delay': 16, 'scheduledTime': '2022-12-25t13:06:00.000', 'estimatedTime': '2022-12-25t13:28:00.000', 'actualTime': '2022-12-25t13:22:00.000', 'estimatedRunway': '2022-12-25t13:22:00.000', 'actualRunway': '2022-12-25t13:22:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t19:00:00.000', 'estimatedTime': '2022-12-25t18:32:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7336', 'iataNumber': 'nh7336', 'icaoNumber': 'ana7336'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1745', 'iataNumber': 'ua1745', 'icaoNumber': 'ual1745'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e7', 'delay': 16, 'scheduledTime': '2022-12-25t13:06:00.000', 'estimatedTime': '2022-12-25t13:28:00.000', 'actualTime': '2022-12-25t13:22:00.000', 'estimatedRunway': '2022-12-25t13:22:00.000', 'actualRunway': '2022-12-25t13:22:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t19:00:00.000', 'estimatedTime': '2022-12-25t18:32:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9195', 'iataNumber': 'nz9195', 'icaoNumber': 'anz9195'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1745', 'iataNumber': 'ua1745', 'icaoNumber': 'ual1745'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e7', 'delay': 16, 'scheduledTime': '2022-12-25t13:06:00.000', 'estimatedTime': '2022-12-25t13:28:00.000', 'actualTime': '2022-12-25t13:22:00.000', 'estimatedRunway': '2022-12-25t13:22:00.000', 'actualRunway': '2022-12-25t13:22:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t19:00:00.000', 'estimatedTime': '2022-12-25t18:32:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8079', 'iataNumber': 'va8079', 'icaoNumber': 'voz8079'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1745', 'iataNumber': 'ua1745', 'icaoNumber': 'ual1745'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e7', 'delay': 16, 'scheduledTime': '2022-12-25t13:06:00.000', 'estimatedTime': '2022-12-25t13:28:00.000', 'actualTime': '2022-12-25t13:22:00.000', 'estimatedRunway': '2022-12-25t13:22:00.000', 'actualRunway': '2022-12-25t13:22:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t19:00:00.000', 'estimatedTime': '2022-12-25t18:32:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1745', 'iataNumber': 'ua1745', 'icaoNumber': 'ual1745'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'delay': 119, 'scheduledTime': '2022-12-25t13:08:00.000', 'estimatedTime': '2022-12-25t15:07:00.000'}","{'iataCode': 'mex', 'icaoCode': 'mmmx', 'terminal': '1', 'scheduledTime': '2022-12-25t19:35:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '5402', 'iataNumber': 'ac5402', 'icaoNumber': 'aca5402'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '821', 'iataNumber': 'ua821', 'icaoNumber': 'ual821'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'delay': 119, 'scheduledTime': '2022-12-25t13:08:00.000', 'estimatedTime': '2022-12-25t15:07:00.000'}","{'iataCode': 'mex', 'icaoCode': 'mmmx', 'terminal': '1', 'scheduledTime': '2022-12-25t19:35:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7368', 'iataNumber': 'nh7368', 'icaoNumber': 'ana7368'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '821', 'iataNumber': 'ua821', 'icaoNumber': 'ual821'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'delay': 119, 'scheduledTime': '2022-12-25t13:08:00.000', 'estimatedTime': '2022-12-25t15:07:00.000'}","{'iataCode': 'mex', 'icaoCode': 'mmmx', 'terminal': '1', 'scheduledTime': '2022-12-25t19:35:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9823', 'iataNumber': 'nz9823', 'icaoNumber': 'anz9823'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '821', 'iataNumber': 'ua821', 'icaoNumber': 'ual821'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f1', 'delay': 119, 'scheduledTime': '2022-12-25t13:08:00.000', 'estimatedTime': '2022-12-25t15:07:00.000'}","{'iataCode': 'mex', 'icaoCode': 'mmmx', 'terminal': '1', 'scheduledTime': '2022-12-25t19:35:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '821', 'iataNumber': 'ua821', 'icaoNumber': 'ual821'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e8', 'delay': 23, 'scheduledTime': '2022-12-25t13:09:00.000', 'estimatedTime': '2022-12-25t13:36:00.000', 'actualTime': '2022-12-25t13:31:00.000', 'estimatedRunway': '2022-12-25t13:31:00.000', 'actualRunway': '2022-12-25t13:31:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd56', 'scheduledTime': '2022-12-25t14:49:00.000', 'estimatedTime': '2022-12-25t14:32:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '4078', 'iataNumber': 'ac4078', 'icaoNumber': 'aca4078'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2678', 'iataNumber': 'ua2678', 'icaoNumber': 'ual2678'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e8', 'delay': 23, 'scheduledTime': '2022-12-25t13:09:00.000', 'estimatedTime': '2022-12-25t13:36:00.000', 'actualTime': '2022-12-25t13:31:00.000', 'estimatedRunway': '2022-12-25t13:31:00.000', 'actualRunway': '2022-12-25t13:31:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd56', 'scheduledTime': '2022-12-25t14:49:00.000', 'estimatedTime': '2022-12-25t14:32:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7314', 'iataNumber': 'nh7314', 'icaoNumber': 'ana7314'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2678', 'iataNumber': 'ua2678', 'icaoNumber': 'ual2678'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e8', 'delay': 23, 'scheduledTime': '2022-12-25t13:09:00.000', 'estimatedTime': '2022-12-25t13:36:00.000', 'actualTime': '2022-12-25t13:31:00.000', 'estimatedRunway': '2022-12-25t13:31:00.000', 'actualRunway': '2022-12-25t13:31:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd56', 'scheduledTime': '2022-12-25t14:49:00.000', 'estimatedTime': '2022-12-25t14:32:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9228', 'iataNumber': 'nz9228', 'icaoNumber': 'anz9228'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2678', 'iataNumber': 'ua2678', 'icaoNumber': 'ual2678'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e8', 'delay': 23, 'scheduledTime': '2022-12-25t13:09:00.000', 'estimatedTime': '2022-12-25t13:36:00.000', 'actualTime': '2022-12-25t13:31:00.000', 'estimatedRunway': '2022-12-25t13:31:00.000', 'actualRunway': '2022-12-25t13:31:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd56', 'scheduledTime': '2022-12-25t14:49:00.000', 'estimatedTime': '2022-12-25t14:32:00.000'}","{'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}","{'number': '6338', 'iataNumber': 'oz6338', 'icaoNumber': 'aar6338'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2678', 'iataNumber': 'ua2678', 'icaoNumber': 'ual2678'}}"
